"state","place","zcta","stab","PlaceName","ZIPName","pop20","afact"
"State code","Place code","ZIP census tabulation area","State abbr.","Place name","ZIP Code name","Total population (2020 Census)","place-to-zcta allocation factor"
"48","72824","76578","TX","Thrall city, TX","Thrall, TX",816,1 
"48","72872","78071","TX","Three Rivers city, TX","Three Rivers, TX",1474,1 
"48","72896","76483","TX","Throckmorton town, TX","Throckmorton, TX",727,1 
"48","72902","76857","TX","Thunderbird Bay CDP, TX","May, TX",764,1 
"48","72948","78593","TX","Tierra Bonita CDP, TX","Santa Rosa, TX",179,1 
"48","72950","78582","TX","Tierra Dorada CDP, TX","Rio Grande City, TX",29,1 
"48","72952","78380","TX","Tierra Grande CDP, TX","Robstown, TX",3,0.0099 
"48","72952","78415","TX","Tierra Grande CDP, TX","Corpus Christi, TX",300,0.9901 
"48","72954","78380","TX","Tierra Verde CDP, TX","Robstown, TX",298,1 
"48","72989","77554","TX","Tiki Island village, TX","Galveston, TX",1106,1 
"48","72992","78072","TX","Tilden CDP, TX","Tilden, TX",190,1 
"48","73030","79118","TX","Timbercreek Canyon village, TX","Amarillo, TX",430,1 
"48","73057","78258","TX","Timberwood Park CDP, TX","San Antonio, TX",6056,0.172 
"48","73057","78260","TX","Timberwood Park CDP, TX","San Antonio, TX",29161,0.828 
"48","73076","75975","TX","Timpson city, TX","Timpson, TX",989,1 
"48","73112","76271","TX","Tioga town, TX","Tioga, TX",1142,1 
"48","73124","75482","TX","Tira town, TX","Sulphur Springs, TX",319,1 
"48","73148","77990","TX","Tivoli CDP, TX","Tivoli, TX",419,1 
"48","73196","75421","TX","Toco city, TX","Brookston, TX",91,1 
"48","73224","77363","TX","Todd Mission city, TX","Plantersville, TX",121,1 
"48","73268","76476","TX","Tolar city, TX","Tolar, TX",941,1 
"48","73316","77375","TX","Tomball city, TX","Tomball, TX",11753,0.9524 
"48","73316","77377","TX","Tomball city, TX","Tomball, TX",588,0.0476 
"48","73328","75489","TX","Tom Bean city, TX","Tom Bean, TX (PO boxes)",927,0.9968 
"48","73328","75491","TX","Tom Bean city, TX","Whitewright, TX",3,0.0032 
"48","73352","75143","TX","Tool city, TX","Kemp, TX",2175,1 
"48","73376","79853","TX","Tornillo CDP, TX","Tornillo, TX (PO boxes)",1432,1 
"48","73424","78672","TX","Tow CDP, TX","Tow, TX",226,1 
"48","73496","79785","TX","Toyah town, TX","Toyah, TX (PO boxes)",61,1 
"48","73526","78390","TX","Tradewinds CDP, TX","Taft, TX",160,1 
"48","73562","75126","TX","Travis Ranch CDP, TX","Forney, TX",7324,1 
"48","73580","79561","TX","Trent town, TX","Trent, TX",295,1 
"48","73592","75490","TX","Trenton city, TX","Trenton, TX",743,1 
"48","73652","75163","TX","Trinidad city, TX","Trinidad, TX",860,1 
"48","73664","75862","TX","Trinity city, TX","Trinity, TX",2343,1 
"48","73710","76262","TX","Trophy Club town, TX","Roanoke, TX",13688,1 
"48","73724","75789","TX","Troup city, TX","Troup, TX",2006,1 
"48","73748","76501","TX","Troy city, TX","Temple, TX",39,0.0164 
"48","73748","76579","TX","Troy city, TX","Troy, TX",2336,0.9836 
"48","73856","78162","TX","Tuleta CDP, TX","Tuleta, TX (PO boxes)",231,1 
"48","73868","79088","TX","Tulia city, TX","Tulia, TX",4473,1 
"48","73904","78119","TX","Tulsita CDP, TX","Kenedy, TX",12,0.3871 
"48","73904","78146","TX","Tulsita CDP, TX","Pettus, TX (PO boxes)",19,0.6129 
"48","73928","77836","TX","Tunis CDP, TX","Caldwell, TX",90,1 
"48","73964","79261","TX","Turkey city, TX","Turkey, TX",317,1 
"48","74048","79562","TX","Tuscola city, TX","Tuscola, TX",850,1 
"48","74132","79536","TX","Tye city, TX","Merkel, TX",23,0.0196 
"48","74132","79563","TX","Tye city, TX","Tye, TX",1034,0.8793 
"48","74132","79603","TX","Tye city, TX","Abilene, TX",119,0.1012 
"48","74144","75701","TX","Tyler city, TX","Tyler, TX",34495,0.3254 
"48","74144","75702","TX","Tyler city, TX","Tyler, TX",26600,0.251 
"48","74144","75703","TX","Tyler city, TX","Tyler, TX",35118,0.3313 
"48","74144","75704","TX","Tyler city, TX","Tyler, TX",783,0.0074 
"48","74144","75706","TX","Tyler city, TX","Tyler, TX",164,0.0015 
"48","74144","75707","TX","Tyler city, TX","Tyler, TX",6867,0.0648 
"48","74144","75708","TX","Tyler city, TX","Tyler, TX",84,0.0008 
"48","74144","75709","TX","Tyler city, TX","Tyler, TX",1635,0.0154 
"48","74144","75711","TX","Tyler city, TX","Tyler, TX (PO boxes)",135,0.0013 
"48","74144","75762","TX","Tyler city, TX","Flint, TX",31,0.0003 
"48","74144","75791","TX","Tyler city, TX","Whitehouse, TX",83,0.0008 
"48","74168","78389","TX","Tynan CDP, TX","Skidmore, TX",30,0.1181 
"48","74168","78391","TX","Tynan CDP, TX","Tynan, TX",224,0.8819 
"48","74216","78640","TX","Uhland city, TX","Kyle, TX",1588,1 
"48","74228","79015","TX","Umbarger CDP, TX","Canyon, TX",26,0.2114 
"48","74228","79091","TX","Umbarger CDP, TX","Umbarger, TX (PO boxes)",97,0.7886 
"48","74240","75661","TX","Uncertain city, TX","Karnack, TX",85,1 
"48","74312","75647","TX","Union Grove city, TX","Gladewater, TX",441,1 
"48","74372","75189","TX","Union Valley city, TX","Royse City, TX",318,0.8595 
"48","74372","75474","TX","Union Valley city, TX","Quinlan, TX",52,0.1405 
"48","74408","78148","TX","Universal City city, TX","Universal City, TX",19720,1 
"48","74492","75205","TX","University Park city, TX","Dallas, TX",14042,0.5555 
"48","74492","75225","TX","University Park city, TX","Dallas, TX",11236,0.4445 
"48","74576","78884","TX","Utopia CDP, TX","Utopia, TX",225,1 
"48","74588","78801","TX","Uvalde city, TX","Uvalde, TX",15217,1 
"48","74594","78801","TX","Uvalde Estates CDP, TX","Uvalde, TX",1879,1 
"48","74648","79854","TX","Valentine town, TX","Valentine, TX",73,1 
"48","74660","76882","TX","Valera CDP, TX","Talpa, TX",2,0.0213 
"48","74660","76884","TX","Valera CDP, TX","Valera, TX",92,0.9787 
"48","74667","78582","TX","Valle Hermoso CDP, TX","Rio Grande City, TX",93,1 
"48","74670","78582","TX","Valle Vista CDP, TX","Rio Grande City, TX",545,1 
"48","74732","76689","TX","Valley Mills city, TX","Valley Mills, TX",1229,1 
"48","74756","76272","TX","Valley View city, TX","Valley View, TX",737,1 
"48","74895","78840","TX","Val Verde Park CDP, TX","Del Rio, TX",2332,1 
"48","74912","75790","TX","Van city, TX","Van, TX",2664,1 
"48","74924","75495","TX","Van Alstyne city, TX","Van Alstyne, TX",4369,1 
"48","74984","77969","TX","Vanderbilt CDP, TX","La Salle, TX (PO boxes)",6,0.0147 
"48","74984","77991","TX","Vanderbilt CDP, TX","Vanderbilt, TX (PO boxes)",403,0.9853 
"48","75032","79855","TX","Van Horn town, TX","Van Horn, TX (PO boxes)",1941,1 
"48","75068","77482","TX","Van Vleck CDP, TX","Van Vleck, TX",1923,1 
"48","75188","79092","TX","Vega city, TX","Vega, TX",879,1 
"48","75236","76084","TX","Venus town, TX","Venus, TX",4361,1 
"48","75308","76384","TX","Vernon city, TX","Vernon, TX",10078,1 
"48","75428","77901","TX","Victoria city, TX","Victoria, TX",40004,0.6104 
"48","75428","77904","TX","Victoria city, TX","Victoria, TX",25392,0.3875 
"48","75428","77905","TX","Victoria city, TX","Victoria, TX",138,0.0021 
"48","75432","78547","TX","Victoria Vera CDP, TX","Garciasville, TX (PO boxes)",93,1 
"48","75476","77662","TX","Vidor city, TX","Vidor, TX",9789,1 
"48","75554","78586","TX","Villa del Sol CDP, TX","San Benito, TX",153,1 
"48","75614","78521","TX","Villa Pancho CDP, TX","Brownsville, TX",467,1 
"48","75617","78582","TX","Villarreal CDP, TX","Rio Grande City, TX",112,1 
"48","75626","78596","TX","Villa Verde CDP, TX","Weslaco, TX",711,1 
"48","75668","79821","TX","Vinton village, TX","Anthony, TX",2529,0.9423 
"48","75668","79835","TX","Vinton village, TX","Canutillo, TX",155,0.0577 
"48","75752","78641","TX","Volente village, TX","Leander, TX",561,1 
"48","75764","78073","TX","Von Ormy city, TX","Von Ormy, TX",1174,1 
"48","76000","76633","TX","Waco city, TX","China Spring, TX",255,0.0018 
"48","76000","76655","TX","Waco city, TX","Lorena, TX",155,0.0011 
"48","76000","76657","TX","Waco city, TX","Mc Gregor, TX",4188,0.0302 
"48","76000","76701","TX","Waco city, TX","Waco, TX",1674,0.0121 
"48","76000","76704","TX","Waco city, TX","Waco, TX",7220,0.0521 
"48","76000","76705","TX","Waco city, TX","Waco, TX",5921,0.0428 
"48","76000","76706","TX","Waco city, TX","Waco, TX",26422,0.1908 
"48","76000","76707","TX","Waco city, TX","Waco, TX",16227,0.1172 
"48","76000","76708","TX","Waco city, TX","Waco, TX",26772,0.1933 
"48","76000","76710","TX","Waco city, TX","Waco, TX",24874,0.1796 
"48","76000","76711","TX","Waco city, TX","Waco, TX",7928,0.0572 
"48","76000","76712","TX","Waco city, TX","Woodway, TX",14377,0.1038 
"48","76000","76798","TX","Waco city, TX","Waco, TX",2473,0.0179 
"48","76012","77414","TX","Wadsworth CDP, TX","Bay City, TX",93,0.3079 
"48","76012","77483","TX","Wadsworth CDP, TX","Wadsworth, TX (PO boxes)",209,0.6921 
"48","76024","78959","TX","Waelder city, TX","Waelder, TX",933,1 
"48","76048","79093","TX","Waka CDP, TX","Waka, TX (PO boxes)",50,1 
"48","76096","75501","TX","Wake Village city, TX","Texarkana, TX",5945,1 
"48","76228","77445","TX","Waller city, TX","Hempstead, TX",8,0.003 
"48","76228","77484","TX","Waller city, TX","Waller, TX",2674,0.997 
"48","76240","77485","TX","Wallis city, TX","Wallis, TX",1292,1 
"48","76348","76665","TX","Walnut Springs city, TX","Meridian, TX",5,0.0063 
"48","76348","76690","TX","Walnut Springs city, TX","Walnut Springs, TX",790,0.9937 
"48","76564","77664","TX","Warren CDP, TX","Warren, TX",677,1 
"48","76576","75647","TX","Warren City city, TX","Gladewater, TX",319,1 
"48","76612","79019","TX","Washburn CDP, TX","Claude, TX",116,1 
"48","76636","75692","TX","Waskom city, TX","Waskom, TX",1910,1 
"48","76672","76137","TX","Watauga city, TX","Fort Worth, TX",2754,0.1164 
"48","76672","76148","TX","Watauga city, TX","Fort Worth, TX",20896,0.8836 
"48","76816","75165","TX","Waxahachie city, TX","Waxahachie, TX",38902,0.9456 
"48","76816","75167","TX","Waxahachie city, TX","Waxahachie, TX",2179,0.053 
"48","76816","76065","TX","Waxahachie city, TX","Midlothian, TX",59,0.0014 
"48","76864","76085","TX","Weatherford city, TX","Weatherford, TX",1429,0.0463 
"48","76864","76086","TX","Weatherford city, TX","Weatherford, TX",20626,0.6685 
"48","76864","76087","TX","Weatherford city, TX","Weatherford, TX",8356,0.2708 
"48","76864","76088","TX","Weatherford city, TX","Weatherford, TX",443,0.0144 
"48","76924","78621","TX","Webberville village, TX","Elgin, TX",185,0.4695 
"48","76924","78653","TX","Webberville village, TX","Manor, TX",209,0.5305 
"48","76948","77058","TX","Webster city, TX","Houston, TX",3801,0.3041 
"48","76948","77598","TX","Webster city, TX","Webster, TX",8698,0.6959 
"48","77020","78962","TX","Weimar city, TX","Weimar, TX",2076,1 
"48","77044","76388","TX","Weinert city, TX","Weinert, TX",172,1 
"48","77056","78626","TX","Weir city, TX","Georgetown, TX",412,0.5894 
"48","77056","78674","TX","Weir city, TX","Weir, TX (PO boxes)",287,0.4106 
"48","77080","79377","TX","Welch CDP, TX","Welch, TX",234,1 
"48","77152","79095","TX","Wellington city, TX","Wellington, TX",1896,1 
"48","77164","79378","TX","Wellman city, TX","Wellman, TX (PO boxes)",230,1 
"48","77176","75976","TX","Wells town, TX","Wells, TX (PO boxes)",853,1 
"48","77196","78728","TX","Wells Branch CDP, TX","Austin, TX",14000,1 
"48","77272","78596","TX","Weslaco city, TX","Weslaco, TX",26487,0.6595 
"48","77272","78599","TX","Weslaco city, TX","Weslaco, TX",13673,0.3405 
"48","77332","76691","TX","West city, TX","West, TX",2531,1 
"48","77336","78582","TX","West Alto Bonito CDP, TX","Rio Grande City, TX",615,1 
"48","77380","79565","TX","Westbrook city, TX","Westbrook, TX",201,1 
"48","77416","77486","TX","West Columbia city, TX","West Columbia, TX",3644,1 
"48","77422","78372","TX","Westdale CDP, TX","Orange Grove, TX",325,1 
"48","77490","76087","TX","Western Lake CDP, TX","Weatherford, TX",1762,1 
"48","77620","76262","TX","Westlake town, TX","Roanoke, TX",1623,1 
"48","77632","78746","TX","West Lake Hills city, TX","Austin, TX",3444,1 
"48","77662","77351","TX","West Livingston CDP, TX","Livingston, TX",8156,1 
"48","77680","75409","TX","Westminster CDP, TX","Anna, TX",1035,1 
"48","77728","79763","TX","West Odessa CDP, TX","Odessa, TX",18843,0.5652 
"48","77728","79764","TX","West Odessa CDP, TX","Odessa, TX",14497,0.4348 
"48","77740","75009","TX","Weston city, TX","Celina, TX",283,1 
"48","77746","77441","TX","Weston Lakes city, TX","Fulshear, TX",3853,1 
"48","77752","77630","TX","West Orange city, TX","Orange, TX",3459,1 
"48","77788","76107","TX","Westover Hills town, TX","Fort Worth, TX",641,1 
"48","77866","78573","TX","West Sharyland CDP, TX","Mission, TX",2004,1 
"48","77896","75474","TX","West Tawakoni city, TX","Quinlan, TX",1895,1 
"48","77956","77005","TX","West University Place city, TX","Houston, TX",14734,0.9852 
"48","77956","77025","TX","West University Place city, TX","Houston, TX",221,0.0148 
"48","78016","79835","TX","Westway CDP, TX","Canutillo, TX",3811,1 
"48","78040","75862","TX","Westwood Shores CDP, TX","Trinity, TX",1239,1 
"48","78076","76114","TX","Westworth Village city, TX","Fort Worth, TX",2585,1 
"48","78136","77488","TX","Wharton city, TX","Wharton, TX",8627,1 
"48","78208","79096","TX","Wheeler city, TX","Wheeler, TX",1487,1 
"48","78316","79097","TX","White Deer town, TX","White Deer, TX",918,1 
"48","78328","79379","TX","Whiteface town, TX","Whiteface, TX (PO boxes)",375,1 
"48","78388","75791","TX","Whitehouse city, TX","Whitehouse, TX",8257,1 
"48","78436","75604","TX","White Oak city, TX","Longview, TX",187,0.03 
"48","78436","75693","TX","White Oak city, TX","White Oak, TX",6038,0.97 
"48","78532","76273","TX","Whitesboro city, TX","Whitesboro, TX",4074,1 
"48","78544","76108","TX","White Settlement city, TX","Fort Worth, TX",18269,1 
"48","78628","75491","TX","Whitewright town, TX","Whitewright, TX",1725,1 
"48","78640","79380","TX","Whitharral CDP, TX","Whitharral, TX (PO boxes)",119,1 
"48","78664","76692","TX","Whitney town, TX","Whitney, TX",1992,1 
"48","79000","76301","TX","Wichita Falls city, TX","Wichita Falls, TX",15317,0.1497 
"48","79000","76302","TX","Wichita Falls city, TX","Wichita Falls, TX",12400,0.1212 
"48","79000","76305","TX","Wichita Falls city, TX","Wichita Falls, TX",1074,0.0105 
"48","79000","76306","TX","Wichita Falls city, TX","Wichita Falls, TX",14651,0.1432 
"48","79000","76308","TX","Wichita Falls city, TX","Wichita Falls, TX",19128,0.187 
"48","79000","76309","TX","Wichita Falls city, TX","Wichita Falls, TX",13053,0.1276 
"48","79000","76310","TX","Wichita Falls city, TX","Wichita Falls, TX",16602,0.1623 
"48","79000","76311","TX","Wichita Falls city, TX","Sheppard AFB, TX",6349,0.0621 
"48","79000","76367","TX","Wichita Falls city, TX","Iowa Park, TX",3742,0.0366 
"48","79036","79788","TX","Wickett town, TX","Wickett, TX (PO boxes)",422,1 
"48","79180","79098","TX","Wildorado CDP, TX","Wildorado, TX",201,1 
"48","79192","77422","TX","Wild Peach Village CDP, TX","Brazoria, TX",2283,0.9802 
"48","79192","77486","TX","Wild Peach Village CDP, TX","West Columbia, TX",46,0.0198 
"48","79204","77625","TX","Wildwood CDP, TX","Kountze, TX",8,0.0071 
"48","79204","77663","TX","Wildwood CDP, TX","Village Mills, TX (PO boxes)",1113,0.9929 
"48","79408","77318","TX","Willis city, TX","Willis, TX",1558,0.2423 
"48","79408","77378","TX","Willis city, TX","Willis, TX",4873,0.7577 
"48","79456","76712","TX","Willow Grove CDP, TX","Woodway, TX",2082,1 
"48","79492","76008","TX","Willow Park city, TX","Aledo, TX",942,0.1908 
"48","79492","76087","TX","Willow Park city, TX","Weatherford, TX",3994,0.8092 
"48","79564","75169","TX","Wills Point city, TX","Wills Point, TX",3747,1 
"48","79576","75141","TX","Wilmer city, TX","Hutchins, TX",59,0.0119 
"48","79576","75146","TX","Wilmer city, TX","Lancaster, TX",69,0.0139 
"48","79576","75172","TX","Wilmer city, TX","Wilmer, TX",4846,0.9743 
"48","79612","79381","TX","Wilson city, TX","Wilson, TX",434,1 
"48","79624","78666","TX","Wimberley city, TX","San Marcos, TX",1,0.0004 
"48","79624","78676","TX","Wimberley city, TX","Wimberley, TX",2838,0.9996 
"48","79672","78218","TX","Windcrest city, TX","San Antonio, TX",127,0.0217 
"48","79672","78239","TX","Windcrest city, TX","San Antonio, TX",5738,0.9783 
"48","79684","75492","TX","Windom town, TX","Windom, TX",189,1 
"48","79696","76389","TX","Windthorst town, TX","Windthorst, TX",342,1 
"48","79720","75455","TX","Winfield city, TX","Mount Pleasant, TX",13,0.0308 
"48","79720","75493","TX","Winfield city, TX","Winfield, TX (PO boxes)",409,0.9692 
"48","79756","79566","TX","Wingate CDP, TX","Wingate, TX",83,1 
"48","79768","79789","TX","Wink city, TX","Wink, TX (PO boxes)",915,1 
"48","79792","77665","TX","Winnie CDP, TX","Winnie, TX",3162,1 
"48","79816","75494","TX","Winnsboro city, TX","Winnsboro, TX",3455,1 
"48","79828","75792","TX","Winona town, TX","Winona, TX",623,1 
"48","79876","79567","TX","Winters city, TX","Winters, TX",2345,1 
"48","79919","77808","TX","Wixon Valley city, TX","Bryan, TX",228,1 
"48","79948","75496","TX","Wolfe City city, TX","Wolfe City, TX",1399,1 
"48","79972","79382","TX","Wolfforth city, TX","Wolfforth, TX",5521,1 
"48","80044","77357","TX","Woodbranch city, TX","New Caney, TX",1330,1 
"48","80058","78676","TX","Woodcreek city, TX","Wimberley, TX",1770,1 
"48","80144","77385","TX","Woodloch town, TX","Conroe, TX",186,1 
"48","80176","78393","TX","Woodsboro town, TX","Woodsboro, TX",1319,1 
"48","80188","76491","TX","Woodson town, TX","Woodson, TX",219,1 
"48","80212","75979","TX","Woodville town, TX","Woodville, TX",2403,1 
"48","80224","76712","TX","Woodway city, TX","Woodway, TX",9383,1 
"48","80296","76693","TX","Wortham town, TX","Wortham, TX",980,1 
"48","80350","78602","TX","Wyldwood CDP, TX","Bastrop, TX",100,0.0271 
"48","80350","78612","TX","Wyldwood CDP, TX","Cedar Creek, TX",3594,0.9729 
"48","80356","75098","TX","Wylie city, TX","Wylie, TX",57502,0.9996 
"48","80356","75173","TX","Wylie city, TX","Nevada, TX",5,0.0001 
"48","80356","75407","TX","Wylie city, TX","Princeton, TX",19,0.0003 
"48","80428","78886","TX","Yancey CDP, TX","Yancey, TX",300,1 
"48","80440","75497","TX","Yantis town, TX","Yantis, TX",405,1 
"48","80560","77995","TX","Yoakum city, TX","Yoakum, TX",5908,1 
"48","80584","78164","TX","Yorktown city, TX","Yorktown, TX",1810,1 
"48","80686","78569","TX","Yznaga CDP, TX","Lyford, TX",29,0.2685 
"48","80686","78593","TX","Yznaga CDP, TX","Santa Rosa, TX",79,0.7315 
"48","80716","78076","TX","Zapata CDP, TX","Zapata, TX",5383,1 
"48","80722","78569","TX","Zapata Ranch CDP, TX","Lyford, TX",66,0.7586 
"48","80722","78594","TX","Zapata Ranch CDP, TX","Sebastian, TX (PO boxes)",21,0.2414 
"48","80724","78582","TX","Zarate CDP, TX","Rio Grande City, TX",79,1 
"48","80728","75980","TX","Zavalla city, TX","Zavalla, TX",603,1 
